Id,SalePrice
2035,239702.16837836872
2036,200687.42596431915
2037,218733.48080528696
2038,325447.133712425
2039,239337.90610268107
2040,332115.88582410436
2041,315620.3425084626
2042,213359.7598498508
2043,176479.55877925965
2044,180973.7449479403
2045,201372.36525866954
2046,149690.55664357787
2047,141263.50567785132
2048,136730.06988472686
2049,134656.64191443875
2050,160806.51148464298
2051,92019.54018270478
2052,111006.30692370344
2053,144185.0191943181
2054,104564.9226940723
2055,173194.1335617469
2056,130664.00445873514
2057,90467.71014881335
2058,206986.71971860144
2059,122709.77730075759
2060,185850.09428678054
2061,175730.60723377668
2062,124981.88755708921
2063,108311.4529955335
2064,133821.83791071628
2065,64086.91770121218
2066,164246.76038001533
2067,94330.05641466181
2068,150098.09020410452
2069,74145.66668226077
2070,114779.6076269813
2071,100611.07202166494
2072,142701.62623228875
2073,114516.26761817763
2074,198066.41523748287
2075,178461.27909975083
2076,128681.76750463471
2077,167415.3762948265
2078,133263.69939608514
2079,122093.92067195481
2080,125549.77555698625
2081,128409.22489555241
2082,131049.6180892883
2083,151543.84535614675
2084,106246.03085261348
2085,117468.54407745536
2086,102161.50215390517
2087,111044.31378338361
2088,104749.05753830483
2089,78860.61038017269
2090,117971.212553572
2091,111832.06364332489
2092,122946.02898466575
2093,139717.3327650347
2094,119052.85443804628
2095,169700.71390403126
2096,80362.27717410763
2097,101993.76981533386
2098,165121.26730128363
2099,31984.23318860223
2100,52896.49645401306
2101,117176.89037857659
2102,115769.73995331049
2103,100649.9709166761
2104,123274.73771168003
2105,143091.70793731915
2106,55701.89440894571
2107,188636.9569459832
2108,128407.9899382304
2109,118608.43006593111
2110,110399.47556053134
2111,152133.6549197824
2112,142147.9223539029
2113,124843.22188997362
2114,134290.44314656727
2115,165842.341547704
2116,121903.07288313529
2117,153525.21104347127
2118,123430.25801654602
2119,121921.99114814022
2120,105925.3521494203
2121,99055.16485855266
2122,117366.50708165273
2123,66170.46573431055
2124,167526.48669018128
2125,125820.43927075918
2126,158128.73850124315
2127,164123.2398100604
2128,132793.51976468528
2129,69705.77537422832
2130,141614.90227744394
2131,115106.31552893156
2132,103269.39359380258
2133,121130.0185691712
2134,121286.49767512456
2135,125336.59563247219
2136,77231.0798381754
2137,100352.00266110795
2138,130962.74699311057
2139,138831.76993923204
2140,147702.15085910563
2141,166550.9128960356
2142,126250.72430340786
2143,159465.34052679007
2144,170589.00500929452
2145,143767.52507326446
2146,185026.03385414925
2147,156502.25334394255
2148,116401.07818126527
2149,133375.73362860217
2150,233229.09889592277
2151,131429.45705342956
2152,212664.97823842702
2153,192032.57676587687
2154,95900.84798358171
2155,138064.9580306458
2156,264051.3286528717
2157,237521.36232311826
2158,240809.05073140876
2159,216247.9026020351
2160,185380.26860768866
2161,226618.83766851085
2162,377451.59606718086
2163,359289.5033684633
2164,244121.96977995674
2165,212818.8537845704
2166,160663.2136974485
2167,232618.23985811882
2168,199329.58717613362
2169,191311.47514113833
2170,220785.56068820157
2171,155424.27424291015
2172,137390.6171547138
2173,183136.0269359183
2174,224975.91169409
2175,268934.4895504972
2176,314298.13873261004
2177,246650.61881802743
2178,210639.9973335804
2179,128225.07526370528
2180,219398.37424153852
2181,191104.77611476052
2182,218291.37764300406
2183,188447.76101468652
2184,126254.15618141988
2185,107846.14412648117
2186,152252.66579299828
2187,147225.99018200475
2188,155319.15567394937
2189,293459.4701668887
2190,80818.56947712407
2191,46381.770644238495
2192,77460.99700243217
2193,135004.17346471996
2194,93569.61724984998
2195,83636.67830418088
2196,113153.32279463948
2197,122092.70544670592
2198,160206.20140178734
2199,166050.83665078197
2200,153572.49838611687
2201,155478.97920403915
2202,190571.38963298892
2203,146395.52504178364
2204,190620.8705863943
2205,136571.00189008634
2206,148731.38109848695
2207,249298.921781494
2208,251116.2107593484
2209,268995.294458226
2210,125216.92405258727
2211,118282.68088498799
2212,126994.3844057334
2213,101867.2958537885
2214,131790.97922257095
2215,101534.98814157385
2216,159061.02986155005
2217,137024.37997092717
2218,53289.79817437421
2219,43042.02195618581
2220,29967.147211019852
2221,351047.67690628255
2222,304983.4490754549
2223,282340.5425665008
2224,207206.01325645752
2225,97577.00663076274
2226,194430.59009691954
2227,183979.48993090182
2228,286896.54378660506
2229,252329.67932544218
2230,156284.33605886865
2231,215332.2585416899
2232,185804.20656196852
2233,185114.58631089752
2234,246303.56687442004
2235,232237.7941491193
2236,254973.95459348557
2237,310782.74135508767
2238,200769.7966940595
2239,116556.72298313823
2240,150044.37279197958
2241,124387.80246285227
2242,122797.4087404231
2243,126043.3604012086
2244,99337.38006113318
2245,118766.44537001435
2246,136025.30004497903
2247,123971.89923730993
2248,123926.3139944596
2249,115879.88517969783
2250,127042.08027265652
2251,102009.19090190792
2252,197557.8158878
2253,165631.12841666734
2254,179603.18875450172
2255,190562.26719288895
2256,166068.65306279346
2257,216394.63298299885
2258,148499.65301706683
2259,180049.40974350143
2260,161549.20978763408
2261,212629.05023759312
2262,245490.66363849043
2263,381647.5078871556
2264,474907.217026889
2265,157877.08210434963
2266,331696.6756151628
2267,407425.4313912199
2268,488660.59963046917
2269,145562.50611603985
2270,184664.1458398075
2271,215170.81418392877
2272,188048.67615247835
2273,148853.8150890977
2274,184279.61281678439
2275,167061.75911078756
2276,200515.89204767352
2277,187897.4344848319
2278,150566.19196455373
2279,138796.25259274698
2280,105516.02491869661
2281,143650.81417647388
2282,163198.92341850948
2283,114973.54564510752
2284,123442.08094216615
2285,150836.41185579248
2286,120232.76963353035
2287,387206.21190157393
2288,300042.0414789578
2289,342734.7639586726
2290,447343.11760595825
2291,349681.7378806208
2292,419787.9662881936
2293,455623.4732600726
2294,386477.2445913617
2295,477219.63611170143
2296,281474.0161055627
2297,378904.9725523493
2298,379467.6277932499
2299,345004.3055799284
2300,331528.0575692365
2301,330174.92493646074
2302,262730.045939227
2303,247676.7768485936
2304,257428.11701121717
2305,212571.47778834664
2306,202807.5600017793
2307,202420.87468691834
2308,226607.17464622727
2309,306019.3067409058
2310,208492.41352868843
2311,210871.67853981274
2312,186613.8311285489
2313,168104.31517173085
2314,184700.3534327504
2315,182762.87641942356
2316,195595.297803526
2317,197390.73875202567
2318,180687.68429877737
2319,184736.7156819451
2320,183529.602094042
2321,235461.94449111592
2322,203437.6898523512
2323,199265.0477900545
2324,172832.6845135041
2325,212180.86657153867
2326,170747.28588836602
2327,195115.8356809731
2328,215914.81622740487
2329,191521.57953749105
2330,184958.17632432442
2331,332824.79332281393
2332,387078.3047109634
2333,317967.5209226795
2334,270333.4882088548
2335,295689.3761872865
2336,320213.55788519984
2337,201602.00859195908
2338,255496.59942346148
2339,211416.79230292325
2340,400073.72387272835
2341,210645.16588625422
2342,225274.69216488075
2343,222291.78392149776
2344,212873.89877690337
2345,222196.49399417796
2346,215134.8018481494
2347,208027.81596017693
2348,246630.99406395445
2349,201944.29178626474
2350,310310.26171691116
2351,287954.00037617574
2352,240038.8501665251
2353,252673.52471159154
2354,159820.40091570676
2355,144083.02658729226
2356,140279.95203787694
2357,189569.05288214792
2358,190237.7466584034
2359,119444.41621753556
2360,113609.90555546075
2361,157619.67684484675
2362,269170.94262404775
2363,135990.58465042972
2364,162217.7553305644
2365,199514.51960323696
2366,184463.69664196548
2367,209105.53448192496
2368,221849.31664982828
2369,213317.20789373765
2370,175275.4244724045
2371,160954.21835271182
2372,200922.61173140554
2373,293252.26364491857
2374,313619.08104810864
2375,253942.8115652852
2376,294379.7374272819
2377,353377.11759945634
2378,152674.0423922339
2379,220256.20330339455
2380,147144.1295236257
2381,171577.1080373487
2382,200826.42658130126
2383,195181.844494666
2384,234610.13074017037
2385,147859.11719809298
2386,133063.30934782262
2387,127887.6640122635
2388,90268.130760831
2389,100685.28973348509
2390,154483.62109893124
2391,135595.30885467693
2392,117871.91062576888
2393,170685.87264166662
2394,138631.8228417785
2395,211627.38983651518
2396,134124.69811137702
2397,216860.76365874062
2398,137301.55823353824
2399,67932.71576985643
2400,66943.86193541613
2401,163343.2809996095
2402,127455.17012769898
2403,139917.08022071538
2404,144422.81538244497
2405,149303.62337555262
2406,147858.77427189884
2407,129511.49392391939
2408,123888.38755354442
2409,109738.995526443
2410,181375.81333434154
2411,114493.30689887516
2412,161774.68476379453
2413,121917.30854454977
2414,167680.38360515787
2415,127531.61753622824
2416,130440.09875231906
2417,135873.42154424297
2418,138482.67491373274
2419,132200.26839095133
2420,124345.14435945172
2421,209350.41366940085
2422,100614.27816731975
2423,114462.16208666738
2424,130108.88102459908
2425,209952.14452984286
2426,131102.14954841122
2427,133598.47983833245
2428,187826.12914038278
2429,95441.85268418558
2430,131144.43367677057
2431,97245.42327052692
2432,160949.09195813548
2433,164209.92660366566
2434,152721.10742294483
2435,181832.4219840097
2436,108353.23631683527
2437,93333.39658644985
2438,111602.4944783221
2439,86935.89769474277
2440,127995.32186619216
2441,103556.15267014742
2442,94878.81662456671
2443,134888.01464728662
2444,125813.65999040077
2445,77607.67273192022
2446,131414.4124095895
2447,188534.60740926184
2448,143765.4314101279
2449,101759.62911785382
2450,159668.32090691442
2451,133405.18382193445
2452,209005.4103695319
2453,80519.14424000117
2454,108015.38524111256
2455,115348.1477333518
2456,172488.349731839
2457,153488.9031087886
2458,141668.3550441536
2459,123234.11447449989
2460,139504.54638310074
2461,129796.3909660842
2462,127054.58896948237
2463,124348.91943805755
2464,196856.1875284294
2465,143457.61393251742
2466,122349.30585013764
2467,112996.7010321678
2468,90628.65720455875
2469,98113.6954691096
2470,211553.68767678918
2471,224968.97462635487
2472,181207.97750037065
2473,133137.28700888678
2474,67911.91056370546
2475,212727.43261613295
2476,112910.40233069801
2477,118432.38067879033
2478,149886.262080619
2479,101977.93473749649
2480,154888.72235017363
2481,126734.70129167096
2482,97886.74464252853
2483,102973.85402368807
2484,123831.96404265775
2485,127646.84648268262
2486,169813.69874414903
2487,183080.73253702113
2488,165616.4382139663
2489,157065.85489339952
2490,140731.26631806104
2491,74673.97472558935
2492,176840.5049378908
2493,142787.6360099069
2494,143166.07830788568
2495,73757.51257369125
2496,210318.0043814857
2497,166075.78194335362
2498,124437.15100681584
2499,84514.5768288573
2500,115973.32111201691
2501,147535.25767728794
2502,158291.27327998212
2503,102692.97305265217
2504,282114.02157647884
2505,227300.23143264564
2506,248408.99783227872
2507,275367.53483878006
2508,246250.57894561754
2509,208356.49190225027
2510,207228.22400882532
2511,174846.25423643945
2512,215586.32192501903
2513,208496.42665112938
2514,263375.4802275506
2515,165837.0470679984
2516,172986.38329086945
2517,156843.49842171912
2518,147614.57198711668
2519,251265.18536058138
2520,223052.44189665897
2521,185905.34967196712
2522,220718.95877933595
2523,116700.4722136055
2524,133554.9564496976
2525,155531.75343456323
2526,163365.31229560508
2527,122370.68397951295
2528,149796.85938876093
2529,-10472.477393569956
2530,126906.89195251465
2531,268242.9290781361
2532,220957.58781251742
2533,196352.96685838266
2534,245792.25585134083
2535,280497.103389497
2536,230864.79993827478
2537,259323.88507421943
2538,188219.1951062241
2539,183956.45884211527
2540,185970.27390854293
2541,175378.1201758388
2542,161340.9383704187
2543,114733.46248230903
2544,112963.92408284673
2545,134676.00029261297
2546,112344.30673744081
2547,142991.5849863771
2548,155452.03492346854
2549,151616.88296432543
2550,723963.2359695612
2551,135500.8579620652
2552,142630.50636947597
2553,62833.02128492801
2554,77713.89439201877
2555,107254.49572047617
2556,89646.26523618805
2557,109344.122146646
2558,166370.21529207425
2559,147772.49591259472
2560,165740.48918627386
2561,151756.73844518795
2562,166186.08593835845
2563,165108.41847537662
2564,181728.86085993453
2565,151933.60940027027
2566,189383.51789822447
2567,138209.30514355173
2568,218338.93090660818
2569,238681.26596289268
2570,119060.8569350401
2571,208214.9832429192
2572,166191.43831059602
2573,227571.0300214553
2574,305830.7023950015
2575,136381.63641675346
2576,184995.12777420128
2577,171651.48106658732
2578,62794.21658500565
2579,22242.261583874104
2580,97887.03387667055
2581,123251.31517715185
2582,116200.68024935658
2583,286631.99832249124
2584,172665.24268979058
2585,177443.2380407524
2586,218185.77094918326
2587,212092.17936440604
2588,143380.31782703358
2589,144420.71044913743
2590,191532.0338491683
2591,224791.73080051388
2592,224138.47812700243
2593,268267.4025281224
2594,175095.79333505503
2595,212267.45028834697
2596,277283.66531681665
2597,202709.36282928783
2598,275322.8269455042
2599,407272.3470293199
2600,250519.45654025528
2601,111226.8645598256
2602,70900.51474831226
2603,89735.93796424504
2604,81209.70020282666
2605,67914.30789264911
2606,133117.28296273947
2607,212088.59326975723
2608,181259.43347379734
2609,146270.29796187035
2610,104855.99673101067
2611,216664.28329513775
2612,159663.59084827514
2613,124220.99138009385
2614,113671.44005360594
2615,149411.70519083668
2616,149858.06384712312
2617,214299.9986429137
2618,203086.10559925842
2619,207357.69580275292
2620,191365.27929922953
2621,181577.17218323544
2622,183226.68238278283
2623,239594.78426801658
2624,287756.97487055894
2625,311161.56692422176
2626,169806.04797857892
2627,183926.68007333085
2628,478742.99533983186
2629,503010.57873675687
2630,387342.2408332748
2631,471337.8411212072
2632,420752.96516764147
2633,326393.8954269777
2634,438910.8764352874
2635,135254.73942247007
2636,160893.2934916641
2637,194288.33853957788
2638,261519.21424387104
2639,185248.27479142553
2640,150452.11334965157
2641,93306.14939570229
2642,166790.43486391698
2643,106431.43549272878
2644,103742.64435683764
2645,108021.5351446367
2646,93934.52303442074
2647,95124.43721158235
2648,142785.19833784585
2649,150355.8383387281
2650,131469.87490379374
2651,131354.69422087556
2652,384093.21805163706
2653,255387.23739907407
2654,276967.23910034867
2655,424425.3566355201
2656,323283.3898744452
2657,372881.0224850127
2658,334127.2027747692
2659,324710.93177576124
2660,361245.3235237429
2661,375349.48485696694
2662,391483.0346776882
2663,278641.14483916434
2664,296856.50730230345
2665,323477.77419413795
2666,295716.5901105261
2667,181432.11912691087
2668,185985.28187471925
2669,186461.55803099158
2670,263122.55598677683
2671,186764.11984771665
2672,193274.82492364524
2673,200433.26600837393
2674,198879.7765179147
2675,186269.06850418582
2676,184526.47467336498
2677,206248.58152543532
2678,221978.3620694321
2679,268367.31340790645
2680,286977.74059746286
2681,407614.74495351897
2682,299728.2451053334
2683,481666.16389349004
2684,309506.2526665104
2685,348233.83884192817
2686,251846.0331597994
2687,300495.18745781365
2688,211667.820179165
2689,211767.6413072049
2690,385861.7815832294
2691,200357.399214271
2692,153651.31162615443
2693,204561.87773842964
2694,136721.5851862391
2695,194104.86956955426
2696,179872.15186543224
2697,184123.63466478407
2698,216488.19215873047
2699,155245.31715429376
2700,130227.90420354306
2701,125155.84252918983
2702,83810.00286656222
2703,91332.95424598682
2704,142441.72655009347
2705,129527.55673325266
2706,78731.56586855657
2707,93321.17346973863
2708,146819.77137359005
2709,111270.00272770991
2710,136086.74770333077
2711,321120.02544761146
2712,427049.0263404538
2713,166855.26559559975
2714,143280.0059207117
2715,171604.8840315751
2716,124966.08094473858
2717,191706.8817940142
2718,223155.23359589104
2719,165700.61654947678
2720,166031.20560519237
2721,124056.09229982545
2722,158472.84466991446
2723,137685.76362306738
2724,123023.24162923681
2725,122062.77723998402
2726,153819.06320858936
2727,187273.01758449525
2728,166168.55173241821
2729,137177.65499993507
2730,147001.20924258343
2731,122124.35580038646
2732,143174.11163803094
2733,154517.76111735328
2734,135657.0543964802
